Genes	T0	T1	T2	T3	T4	T5	T6	T12	T16	T24
RO3G_07148	4.06730378485984	0	0	0	0	0	0	1.17915791384385	1.93422744570253	2.08285949945279
RO3G_07150	0	0	0	0	0	0	0	0	0	0
RO3G_07149	6.14200244986923	4.60288968162566	4.65460136486459	4.59133992626205	4.8777532249413	4.83294150947285	4.915447503084	4.99038158665717	4.33811589507575	4.32393884990978
RO3G_07155	0	0	0	0	0	0	0	0	0	0
RO3G_07158	2.21662477378436	3.07000132081322	2.29634015134591	2.64539953040026	2.30946089046261	2.17627689562716	2.1085957645172	1.55816587623962	1.60211203857241	1.66308291406581
RO3G_07142	7.55037743793546	9.4349794235109	9.39203719435915	9.03364241542099	8.65892184868607	8.2869214358722	7.87751710979647	8.79975052969472	8.52575157938199	9.21988076095446
RO3G_07143	2.68444320619222	0	0	1.9085329292899	2.11695580592318	2.16076892389506	2.50459679352249	2.17353202002364	2.60447853261715	2.23214556262228
RO3G_07156	0	0	0	0	0	0	0	0	0	0
RO3G_07157	0	0	0	0	0	0	0	0	0	0
RO3G_07151	1.16369731517428	1.96842840982741	2.32187534724577	2.18226695368258	2.36075110271195	2.41831031778211	2.04452600198057	3.01342899402858	2.44206250708744	2.89968051463026
RO3G_07152	1.33080987126589	1.72637239980243	1.64049605106122	1.44662811567066	1.46590929889416	1.56374768749037	1.56712820737171	2.33405862510916	1.73365170145891	2.26034058878675
RO3G_07153	5.04210731239395	5.97102680504732	6.20892086907142	5.8826875812398	5.80430310665354	5.70231421052247	5.72742182300746	6.05719269701649	5.80442789187333	5.50341800261379
RO3G_07159	0	3.26765741809456	3.03240726947674	1.6954474142401	2.08834545010884	1.77978917434734	1.3009170098249	0	1.18985632899728	0
RO3G_07161	3.30035718717376	3.64583409857619	3.25782730609979	3.68004091860666	3.27698179170333	3.86223366129387	3.80584867812229	3.95059208496631	4.70305178912421	3.79515756964365
RO3G_07163	4.16541230778018	8.35758707584124	7.13945812496708	6.68182718148391	6.42268953232144	6.22600941099297	5.8747430472856	4.72792047367068	4.45786453714354	2.95325299147669
RO3G_07160	5.61185933216792	5.69663311341648	5.70964479156971	5.68636094273486	5.76719930941411	5.72494685545315	5.91559024043179	5.71115368503103	5.93788969900505	5.76936127862029
RO3G_07166	0	0	0	0	0	0	0	0	0	0
RO3G_07164	7.73420229581085	6.04402092346053	5.63413351967793	5.51437968310022	5.08175872546013	5.23663133750571	5.00724009254667	4.96838835050142	5.13208960556407	5.32793303858456
RO3G_07178	0	2.74557619467931	3.0655276278517	3.05562882081742	3.20269746996551	3.45029494894634	3.77543038269512	3.83229751870893	4.0565878360275	3.3417440801942
RO3G_07180	4.32360284107808	6.38906259726035	5.30938107961862	4.86866905027405	4.97994218119538	4.75541453844523	3.88138175587357	1.79299292833289	3.20436014391835	2.18308585207477
RO3G_07179	5.75394976238061	5.45993330434527	4.41111060604947	4.85166476887817	4.56109578873108	4.68343032912498	4.61891632903365	4.32356316055459	5.2480041502432	5.04960628600914
RO3G_07181	3.7083446072419	0	0	0	0	0	0	0	0	0
RO3G_07182	1.76759999514965	0	0	0	0	0	0	0	0	0
RO3G_07173	0	0	0	0	0	0	0	0	0	1.26002667885408
RO3G_07174	4.86049931097217	6.90394604437908	6.97273855707558	6.80070212864807	6.97016285113342	6.83487581732461	6.95924340687366	6.75220534857752	6.12484917698376	5.1986630186634
RO3G_07175	5.59560365961978	3.40506586911094	3.80801128304163	4.0468891792196	3.71498458000928	3.64461790706974	3.21202734116799	4.7973326231167	4.60444164185279	5.02401628729995
RO3G_07176	5.31863727830654	5.05259043585717	4.40368922299565	4.36044273046145	4.30896093478959	4.05396236787631	3.99985690325884	3.7333342439066	3.75657479133979	3.67667760498311
RO3G_07188	3.40337105565575	4.36762215502848	2.03973911645872	1.5826390195443	1.89642916224418	1.35166624294228	1.99349105485669	4.02992519552404	4.09696413242463	4.48581783124999
RO3G_07189	0	0	0	0	0	0	0	0	0	0
RO3G_07190	3.14304664632615	2.13639771045779	2.46390401458059	2.49280480675163	2.96935880857546	2.96819649051957	2.70646447942563	2.90713686140244	2.97020680819546	2.98942422563792
RO3G_07191	4.29785203480256	2.46548734038133	2.65565886059686	3.60067055223269	3.4194142365173	3.46287212608904	3.58245377691352	3.58029127518222	3.66183415670897	3.46840004776371
RO3G_07192	4.7484779135615	2.42968973256539	2.05315101379853	2.5955857956864	3.38145238163829	3.87719180063291	4.46155773731024	5.02218373229856	4.97454253403651	5.10737678878204
RO3G_07196	0	0	0	0	0	0	0	0	0	0
RO3G_07193	5.06172922566089	6.30708156499818	7.13595158124671	6.88700770382838	7.05089505816123	6.75698723931376	6.7740738522985	6.63735722721358	6.10361413919908	5.86062807725837
RO3G_07198	2.24657318391632	2.40241135120892	2.40489535553549	2.41684882405038	2.83426356584559	2.65818504415552	2.6273920053277	2.63568950954815	2.87053596701705	2.75781675499872
RO3G_07197	4.6797878488489	7.33487799493158	7.50174583674967	7.42716714685673	7.36316230065365	6.85833379558429	6.74248435292987	6.03131513473534	5.94348135116989	5.6666569959371
RO3G_07183	5.95202445170821	1.08657362966725	0	0	0	1.001179029242	1.35041415967374	2.03930781971154	2.62838861389225	3.61978057289971
RO3G_07184	8.83274043515553	9.33591956646869	8.63118616725441	8.20805962424988	7.89350273921027	7.8285264446832	7.571805836107	7.3794758540813	6.56153402057552	5.72949360419366
RO3G_07185	9.74915134699597	10.0888892238324	10.3467148198864	10.0607425515377	9.98482415553642	9.89132795968989	9.64447555982155	10.129862457753	9.00127791285689	9.20152453279765
RO3G_07186	4.47536299671338	5.77002208518606	6.06923936517377	5.52595756471532	5.64124053523741	5.29635418912495	5.0958646887101	4.5568075240326	4.05153912005877	3.47700011821153
RO3G_07206	0	0	0	0	0	0	0	1.10007004920949	1.51502805963275	1.35337442067952
RO3G_07204	2.88848819160608	2.74575447160489	2.84956296365263	3.04071123780041	2.91523044947663	2.71385888006254	2.30401051516956	2.21868395209909	2.1988241403678	2.33178479322527
RO3G_07207	2.45156965856097	2.88196540970999	2.90172141303979	3.86857167450036	3.3997181187978	3.64796483822165	3.62522078161566	4.33122430140747	4.61802921556436	5.26113102271921
RO3G_07202	10.6609510770241	6.38707445084033	5.68217022134577	5.75325352319524	6.12906736186396	6.57202202103743	6.90180542139617	7.80742528578337	7.47749745833776	8.426192153301
RO3G_07203	4.503330339789	1.7989433139734	2.61480095069791	3.49973045887442	3.98786481288422	4.65144764148668	5.07342828150677	4.99385108445743	5.58558976690332	5.23076106192758
RO3G_07208	4.26782480308449	1.8237050143563	1.64935138130976	1.32714781649485	1.69396225185844	2.0422375402285	1.65386159354587	2.6133727263799	2.85660344231241	2.75642361302392
RO3G_07209	11.140578691164	13.0230411656992	12.7001443096995	12.3318529302222	12.0189068498911	11.8148664459202	11.3639574471608	11.0159013038713	10.6615015652612	9.99514918340831
RO3G_07213	2.1261250802075	4.26749339509434	3.75414581253899	3.58396739130637	4.0473717530589	3.60898982166989	4.21822772897836	3.97255297614967	4.28276656214972	4.0832341646962
RO3G_07211	5.03949047934463	6.79732961053726	7.17825821214779	6.68745464061063	6.64990079404771	6.25333471528763	5.96229142480941	5.10761401586589	4.6909531570673	3.87452106064232
RO3G_07212	6.14202813172221	3.56304918299283	2.25954286506382	2.85027495773881	2.88889140434509	2.89962653768286	3.29008083960812	3.92986104310311	4.13848706252715	3.6924460587815
RO3G_07214	5.43401252304727	5.79073161814324	5.07732013311516	4.39875245018434	4.48158599928274	4.22603930317806	4.10243472953262	4.03643485895227	4.18123234910682	4.05183131401809
RO3G_07216	4.85654901501307	2.23237535172614	2.33528075271166	2.78062432250308	3.15484736647447	3.49018074682299	3.54347942265382	4.99413548129525	4.73574169297991	4.87410354601108
RO3G_07217	4.29746399870953	2.05411639954914	2.50693831616292	3.7218956045794	4.20123479316416	4.28862376191741	4.41814440857907	3.11526629541627	4.29491559148648	3.79699970674874
RO3G_07218	5.53092746786698	4.59178161834352	4.11432441243935	4.15394850781607	4.02171620168713	4.29137323017824	4.22827532392121	5.37020349975229	4.82385059928106	5.60389844693596
RO3G_07225	0	0	0	2.70008584149369	2.69357732866602	2.57401937506765	2.65623790466681	3.40895336445458	3.46297248039604	4.21695917416814
RO3G_07224	4.58075214037303	6.9714166118536	6.97777168200334	6.54300234141211	6.30543418059262	5.95082457052935	5.81506238452741	5.14478311691068	4.69744050596811	4.55719139882921
RO3G_07210	9.9774192329121	9.53971333509154	8.55591038210794	8.83029564733398	8.55273900602836	8.31326763865957	8.14091480348814	9.12612755521179	8.44102134979402	8.49879484540223
RO3G_07219	7.55145740889351	5.80483797157354	7.22401493753125	7.54294552504181	7.739146266257	7.83662583904506	7.83179432744549	8.19355436581365	7.65707128496123	7.49749961215565
RO3G_07220	4.5285787420776	5.48561079530409	5.26201954662394	4.42613985811932	4.26927806870312	3.8276344276018	3.72399076724486	4.13627604587134	3.81100466956816	2.87504551622827
RO3G_07221	4.71600653602092	3.04157265436631	3.24732874516922	3.1021903370885	3.19143435296732	3.2189268981468	3.18540828479745	3.69183787219689	4.08871263902021	3.92228233428213
RO3G_07222	6.45562609490889	8.78791325951939	8.84052385265691	8.15784787947909	8.05134272866597	7.8598870134362	7.50364800550356	6.33068777582414	5.25056345868924	3.85172711769483
RO3G_07223	1.25759932314514	0	0	0	0	0	0	0	0	0
RO3G_07228	3.43792304420165	4.22182860881235	3.80194860523482	3.54090665432144	3.47684375411144	3.22481456711402	3.36083108593203	3.05599718725507	3.49646901560373	3.17743193870667
RO3G_07227	3.76291767635571	3.24574133007656	5.40171496044621	6.15139702843976	6.47416048706767	7.23448613397043	7.72268007248933	8.45264309344399	7.54759094400541	7.21120055094499
RO3G_07232	0	0	0	0	1.03463455627899	1.26094358324487	1.87533120491239	4.09373158656668	4.39417598055796	5.55173182410596
RO3G_07231	3.32755973166354	2.17736072888963	5.10495646577327	6.90530416484823	7.53964664649675	7.84029755115085	8.12591207527416	9.4963740089317	8.55069189394845	9.55994005071495
RO3G_07229	6.24984993962745	4.37757708282923	4.44165683018742	4.84573274437256	4.8407887738969	5.04233042827518	5.05704568085327	4.88070280266543	5.14994698425193	5.36366184545016
RO3G_07234	4.81116006243392	3.13129291444344	3.42845759056387	3.35162166577055	4.11487944132633	4.45264528054126	4.39180200532926	5.01454522548684	4.87246666686696	4.88099866707265
RO3G_07235	3.64254276603532	0	2.75723769942234	3.22327992115487	3.31599861700881	3.28209139273397	3.20740014408809	2.74884363951622	3.06874141760659	2.74695543807456
RO3G_07236	3.35480879230233	0	1.74458136487349	2.18226695368258	2.95965661645735	3.34591888263326	3.81254915789539	4.70374048681179	5.28573219311535	5.82847837411856
RO3G_07237	4.45472676962958	2.25237838872904	3.02154028332518	4.13630169440268	4.26825355292616	4.66149132935779	4.94942025460782	5.1536435537756	5.16150399420983	4.80060897195689
RO3G_07238	5.26799612692861	3.12512412395144	4.0052820997339	4.0796305579944	4.42106002255639	4.33678952133636	4.08262817775591	4.11907397847283	4.35753734718396	4.62828292920674
RO3G_07243	1.75939739872561	0	0	1.25754422946415	1.05787744422814	1.02750622165308	1.31897057684515	1.67506141695574	1.65688062027351	2.6423440516296
RO3G_07241	0	0	0	1.0109434164873	0	1.32878552000312	0	0	0	1.63933560914553
RO3G_07242	2.39897666710399	1.39232664767508	1.21815784517651	1.5569406706917	1.35614396562436	1.28928343416678	1.55429926309211	2.06588424382865	2.18553115294902	3.18567642995095
RO3G_07226	10.4840215383931	10.140997053277	10.3987103418674	10.2704860399377	10.1143778021702	9.90607177696076	9.7917907393214	10.3345951469721	9.37907673165228	9.87507692979864
RO3G_07239	6.15215777903623	2.90005466032469	4.15635627518483	4.38122740184191	4.7512167314837	4.96234876643306	5.11076028954466	5.7695028195708	5.98321912273073	6.19956983617675
RO3G_07240	2.20953415501622	0	2.25584340583342	3.87069396770995	4.66594159971027	5.52307133883759	6.06830163348403	6.64158709855697	6.4212012732627	6.69735642027157
RO3G_07244	1.14894013097848	1.01830303126633	0	1.13110345705089	1.03687249325484	1.43272861334009	0	1.29927225494849	1.13738983572721	1.84297165299221
RO3G_07245	4.91153815023327	3.82977852796601	2.80277062111048	2.48142784567887	2.17307276214933	2.08564612592773	2.02162903430233	2.22409347608724	2.45781539978638	2.70107854928769
RO3G_07247	0	0	0	0	0	0	0	0	0	0
RO3G_07246	5.23735649947585	2.56330665963126	5.13194401258216	5.40824597125367	5.72912407839914	5.88669803744032	5.66130340259289	5.203453745861	4.8268835900264	4.60722304606988
RO3G_07250	0	0	1.40093096405813	3.74685783759888	3.84021977970606	4.66745851614447	5.03834336137903	7.0142477959431	6.90092992882907	8.11304790431108
RO3G_07253	0	0	0	0	0	0	0	0	0	0
RO3G_07254	2.63902939926089	5.00036820410236	4.48237586604157	4.60631754293642	4.65520039725519	4.6992587412404	4.60636875588979	4.25525236744599	4.90214673752019	4.75417493050401
RO3G_07255	1.57493200247097	2.03355993154899	2.15018337970716	2.13771693546972	2.21943021581532	1.92303764399626	2.30895062251534	2.39098656479037	3.01625130226663	2.73032484434262
RO3G_07251	7.16867785971702	8.90228277185086	8.16765809312477	7.81897151149863	7.48347392061646	7.19341021217233	6.76082485336237	6.48533470498134	6.12339261406647	6.01118011579154
RO3G_07252	2.98597429116482	5.019899879644	4.6506907783012	4.69369085798161	4.65084245392081	4.06130521280284	4.15136610481805	3.14152880709516	2.86593073777226	2.14195027608048
RO3G_07248	6.41002173537271	1.55414908402293	1.48459088419604	1.1696815452541	1.0941543697091	1.35521204391682	1.16566646689732	0	0	0
RO3G_07249	8.37555251204912	6.02609086757309	6.07782750318763	6.65964065224186	7.05560866355711	7.39404232210263	7.88605143772396	9.96719052449398	9.16853004085104	10.132909876648
RO3G_07259	3.17225049278898	4.11013093747288	2.55660424133962	2.29055323196044	2.6850466113311	2.72545346048933	2.5543311664909	2.62089448172918	2.99939947810641	2.01937172315347
RO3G_07258	3.40777672115787	1.35801227091389	2.66249848620034	2.6425610879731	2.58785042925889	2.41967563409366	2.64954477662849	3.93674963994494	3.40017835051557	3.49286310279954
RO3G_07256	6.94545935390559	8.35889575575423	7.32144298551217	7.25370567550432	7.35231520340504	7.71621421746614	7.88552896730277	9.04549308015347	9.11613093777932	9.44479789798527
RO3G_07257	5.78868214067571	2.69939945518305	2.60681532017662	3.06017393812476	2.96872868690779	3.40881861161795	3.48960665095941	3.49239744789825	3.96810527123819	4.22324796292182
RO3G_07263	0	0	0	0	0	0	0	0	0	0
RO3G_07264	0	0	0	0	0	0	0	0	0	0
RO3G_07265	2.47669970117488	0	0	0	0	0	1.01984844790661	0	0	0
RO3G_07266	0	0	2.18426841616407	2.55805220136409	2.12460969759813	1.81185597854902	2.47532025766162	2.4408890198593	2.65979273828113	2.25178986791191
RO3G_07260	0	0	0	0	0	1.04565685437218	1.02825426182932	0	1.47449813770946	1.01545096406206
RO3G_07261	2.00825804165343	1.09742364198802	2.2843550988323	3.43415800330316	2.91937129776554	3.9015105911288	3.48270564755095	2.97341665325965	4.08538796091864	3.60050448411715
RO3G_07262	4.03943981567508	0	0	0	0	0	0	0	0	0
RO3G_07270	0	0	0	0	0	0	0	0	0	0
RO3G_07269	0	0	0	0	0	0	0	0	0	0
RO3G_07273	0	0	0	0	0	0	0	0	0	0
RO3G_07272	0	0	0	0	0	0	0	0	0	0
RO3G_07268	5.07184105894103	0	0	0	0	0	0	0	0	0
RO3G_07275	8.80541010387496	10.2736119491246	9.99228476330289	9.43179477600728	9.11620745014323	8.91212959533602	8.42393974670068	7.81135410286267	7.06825887234864	6.17833662707228
RO3G_07277	2.91875311601532	2.59602859990257	3.97418379192661	3.53295384519578	3.16378323767661	3.07956573895968	3.06709077560223	3.24409960875871	3.78509142210397	3.71910892226796
RO3G_07278	2.30679956262956	0	0	0	0	0	0	0	0	0
RO3G_07284	0	0	0	0	0	0	0	0	0	0
RO3G_07276	6.59388782174239	4.8782887770106	4.71806350745489	5.36241496168661	6.18408438737369	6.35590443540008	6.23491729972804	7.24489178578296	6.88859317577666	7.30004220901261
RO3G_07279	0	0	0	2.02752985396524	2.17451322212716	2.82002840906267	3.0107794509646	3.64800533665333	3.75927171540771	2.34419764858663
RO3G_07280	4.03261502392115	7.0849317539147	6.5889814952824	6.68344924011306	6.49912126904833	6.36000166195965	6.12445691609131	5.45213557135382	5.72692045741712	5.40404564028568
RO3G_07283	2.3116192668683	0	1.10385495856628	0	0	0	0	0	0	0
RO3G_07287	2.37843457580014	0	0	0	0	0	0	0	0	0
RO3G_07285	4.8293568838426	6.7044604265014	5.5974516902811	5.33012337581529	5.32520922628194	5.06478564954357	4.90872495110129	3.82411532933797	4.76543490791095	4.13975356944123
RO3G_07286	2.23666548066488	1.45854783794363	1.00062038327208	0	0	0	0	0	0	0
RO3G_07293	0	0	0	0	0	0	0	0	0	0
RO3G_07298	0	0	0	0	0	0	0	0	0	0
RO3G_07295	0	0	0	0	0	0	0	0	0	0
RO3G_07301	0	0	0	0	0	0	0	0	0	0
RO3G_07303	0	0	0	0	0	0	0	0	0	0
RO3G_07291	5.67565924395286	2.91700473958363	1.84072608024444	2.05781032740828	1.44488067112406	0	1.20139522174764	2.19809638179616	1.75049057858472	2.15037859644688
RO3G_07306	0	0	0	0	0	0	0	0	0	0
RO3G_07305	0	0	0	0	0	0	0	0	0	0
RO3G_07316	0	0	0	0	0	0	0	0	0	2.37774012660998
RO3G_07311	0	2.88425202589712	2.12650362002381	1.6082830735894	1.4174061858018	1.08004401676694	0	0	0	0
RO3G_07322	2.49304318682226	3.87174022697111	4.35635617250769	4.53431793433661	4.65606762495999	4.58475866742276	4.76194438501734	3.86415496602168	4.46881219576869	3.80849354561825
RO3G_07329	0	0	0	0	0	0	0	0	0	0
RO3G_07288	8.48113981823796	8.1356711700358	8.59781688220191	8.31470481404809	7.94326101368344	7.60373150953423	7.16167986306272	6.83096806819949	6.37178938724357	4.89252737984123
RO3G_07289	4.46179484083156	3.68808198255037	5.00217924492528	5.1843148362493	5.54533278640055	5.61280921437612	5.98625847218829	5.61502447436455	5.61468507458523	5.4981496795666
RO3G_07290	2.97555791517488	0	0	0	0	0	0	0	0	0
RO3G_07330	0	0	0	0	0	0	0	0	0	0
RO3G_07328	5.74281875037541	7.77515762886449	6.67327663319193	6.49413049315305	6.28474190127378	5.92999907103043	5.46192783960785	3.52498179441122	3.93624939811226	3.17692900075957
RO3G_07333	0	0	0	0	0	0	0	0	0	0
RO3G_07335	0	0	0	0	0	0	0	0	0	0
